transaction_id,date,sender_name,sender_phone,receiver_name,amount_kes,transaction_type,status
TXN0125637,16/04/2024,Bett Chebet,+254753644237,Onyango Musyoka,229346.43,TRANSFER,Pending
TXN0129520,2023-06-22,Owino Mwangi,763745225,Kibet Akinyi,326897.62,TRANSFER,Completed
TXN0115291,07/11/2023,Chebet Musyoka,0194160610,Njoroge Ndinda,279354.74,Transfer,Pending
TXN0129092,2024-01-28,Njeri Kibet,0133005578,Wachira Owino,110764.92,refund,Completed
TXN0125388,2023-06-23,Nzula Owino,0163268811,Cherono Chebet,432431.03,sale,Completed
TXN0113660,14/11/2023,Awino Chebet,779875122,Langat Kamau,71797.73,Transfer,Completed
TXN0109291,01/09/2023,Kimani Kibet,0769830398,Muthiani Mutua,104745.69,Transfer,Reversed
TXN0113433,30/03/2024,Njoroge Kamau,0792749673,Njeri Kamau,52516.82,sale,Completed
TXN0117377,10/01/2023,Nyambura Otieno,+254745719453,Rotich Kibet,90017.95,Transfer,Completed
TXN0103592,2024-06-19,Rotich Gitau,0197961019,Adhiambo Odhiambo,,Sale,Failed
TXN0112004,10/05/2023,Owino Njoroge,729364607,Odhiambo Odhiambo,399002.29,sale,Failed
TXN0127311,2-Mar-23,Wambui Akinyi,797422016,Mwende Musyoka,265636.99,Transfer,Pending
TXN0123953,10-Sep-23,Mumo Mutua,+254747803172,Ogola Kibet,176896.63,Sale,Reversed
TXN0103870,20-Jan-23,Wambui Gitau,744554445,Awino Ogola,115859.43,Sale,Completed
TXN0102940,23-Nov-23,Njoroge Akinyi,0750806905,Musyoka Ndinda,247883.72,TRANSFER,Pending
TXN0106010,2024-05-11,Owino Odhiambo,729771579,Mulwa Kariuki,16686.6,sale,Reversed
TXN0110297,2023-08-17,Mulwa Ogola,+254736172159,Kioko Ogola,80496.33,Transfer,Pending
TXN0109411,16/06/2023,Jelimo Koech,0750467428,Mwende Kibet,159213.5,SALE,Completed
TXN0110031,13/08/2023,Otieno Mutua,724306793,Musyoka Wambui,206448.79,Refund,Completed
TXN0121799,05/04/2024,Kioko Njoroge,0131685582,Akinyi Rotich,12865.79,SALE,Reversed
TXN0109552,24/07/2023,Akoth Gitau,769248348,Kamau Mutua,236842.36,Sale,Failed
TXN0114272,2023-05-15,Njeri Ogola,0195075189,Nyambura Musyoka,320553.32,SALE,Pending
TXN0102387,2024-05-30,Nyambura Koech,0781712923,Langat Chebet,63011.87,Refund,Pending
TXN0114823,20-Apr-23,Wanjiku Rotich,716132801,Langat Rotich,312775.06,sale,Failed
TXN0127090,21-Jun-24,Kimani Chebet,0181464898,Wanjiku Otieno,563.03,Sale,Reversed
TXN0109276,2023-03-11,Mulwa Chebet,0717517305,Onyango Kibet,307179.2,TRANSFER,Reversed
TXN0109787,2023-09-05,Mumo Chebet,+254724292104,Wambui Musyoka,449182.25,Transfer,Reversed
TXN0114286,26-Jun-24,Wairimu Koech,+254721526878,Langat Odhiambo,101081.54,refund,Completed
TXN0100339,2024-01-26,Jelimo Kamau,+254770263917,Nyambura Owino,358556.86,TRANSFER,Failed
TXN0123618,10/02/2024,Owino Ogola,747600159,Odero Wambui,361478.74,Refund,Failed
TXN0102963,10-Feb-23,Mutua Akinyi,0179114137,Akoth Odhiambo,291300.89,sale,Reversed
TXN0100328,19/09/2023,Akoth Wambui,+254729141880,Ogola Otieno,348158.74,Transfer,Failed
TXN0100040,13-Dec-23,Koech Owino,793184216,Bett Kariuki,171035.23,sale,Reversed
TXN0116351,2023-06-07,Koech Owino,+254760628026,Wachira Koech,282096.24,SALE,Pending
TXN0121982,15-Feb-24,Wanjiku Odhiambo,+254753706940,Mwangi Kamau,226174.79,Refund,Completed
TXN0129556,2-Apr-23,Langat Kibet,0151510479,Adhiambo Gitau,107665.5,Sale,Failed
TXN0129223,2023-05-27,Bett Rotich,757531210,Kibet Owino,341601.69,sale,Reversed
TXN0104900,2024-01-16,Wanjiku Chebet,0124504338,Onyango Kamau,386584.91,SALE,Pending
TXN0113584,2024-01-02,Kibet Ogola,798490863,Njeri Chebet,363219.81,Transfer,Reversed
TXN0100675,12-Oct-23,Gitau Mwangi,713699780,Mulwa Koech,289779.19,Sale,Pending
TXN0105743,2023-04-16,Wairimu Kamau,0146701083,Ndoti Musyoka,109564.5,sale,Reversed
TXN0106240,2024-01-23,Mwangi Ndinda,770203902,Langat Kamau,4850.69,sale,Pending
TXN0102696,25-Jan-23,Njeri Otieno,0723146275,Ochieng Rotich,329743.74,TRANSFER,Completed
TXN0122003,2023-03-26,Akinyi Akinyi,+254740627919,Njeri Mwangi,307771.09,sale,Pending
TXN0105474,2023-10-28,Sang Musyoka,+254741830081,Chepkoech Owino,224125.42,SALE,Reversed
TXN0116562,10/06/2024,Sang Ogola,0147924259,Wambui Ogola,17715.14,refund,Completed
TXN0124943,29-Mar-23,Nyambura Kibet,+254778616747,Ogola Musyoka,383323.21,TRANSFER,Completed
TXN0106548,13/11/2023,Wairimu Mwangi,+254718792667,Mutua Koech,22513.61,Transfer,Completed
TXN0127707,26-Jun-23,Koech Kariuki,765949134,Muthiani Kibet,113364.1,Sale,Failed
TXN0122470,2023-12-01,Mwende Kamau,0733114972,Nyambura Kariuki,260944.23,Transfer,Pending
TXN0128005,2024-02-02,Chebet Chebet,+254756586243,Nzula Wambui,175874.25,Sale,Pending
TXN0122262,19/09/2023,Ochieng Kariuki,768334563,Auma Owino,137214.12,Transfer,Reversed
TXN0106577,8-Sep-23,Sang Kariuki,+254740354865,Odhiambo Wambui,305802.82,Refund,Pending
TXN0100631,27/11/2023,Langat Mutua,0122421986,Ndinda Gitau,80145.96,TRANSFER,Reversed
TXN0111894,15-Jun-23,Kiplangat Kariuki,770197454,Kariuki Kariuki,297233.87,Refund,Pending
TXN0122542,13/05/2024,Cherono Ndinda,+254745920352,Bett Njoroge,16962.19,sale,Failed
TXN0100616,2023-02-20,Kibet Rotich,+254786372795,Gitau Njoroge,76596.79,refund,Completed
TXN0120594,03/10/2023,Nyambura Gitau,0758633048,Nzula Kibet,42508.39,Refund,Failed
TXN0118769,2024-03-24,Syombua Wambui,0129771112,Njeri Mwangi,322804.41,Refund,Completed
TXN0114780,25/02/2024,Kibet Musyoka,781741221,Odero Kamau,68156.7,Refund,Reversed
TXN0115112,2023-04-12,Bett Otieno,+254795990443,Wairimu Njoroge,13746.38,Refund,Reversed
TXN0108914,2024-01-01,Owino Odhiambo,+254758912308,Syombua Wambui,330390.24,SALE,Completed
TXN0113624,6-Oct-23,Kiprotich Mutua,0739730709,Kimani Mwangi,363013.26,TRANSFER,Pending
TXN0112845,14/03/2023,Onyango Musyoka,0749787757,Mulwa Wambui,403261.81,Refund,Reversed
TXN0104809,2024-05-23,Wairimu Gitau,718289410,Wanjiku Gitau,88012.69,Refund,Failed
TXN0113196,2024-04-16,Nyambura Musyoka,0157612122,Koech Mwangi,418883.79,refund,Pending
TXN0112127,2023-10-28,Cherono Kamau,+254725896666,Nzula Mwangi,6860.24,sale,Failed
TXN0104213,24/02/2024,Awino Ogola,0763417885,Kibet Gitau,181109.9,sale,Failed
TXN0126907,26/06/2024,Musyoka Gitau,750601213,Cherono Owino,415852.02,Refund,Failed
TXN0109371,2024-02-17,Ndoti Koech,0741790662,Kiprotich Odhiambo,115076.57,Sale,Failed
TXN0105396,2023-01-24,Njeri Ogola,791933456,Langat Musyoka,248474.28,refund,Pending
TXN0119628,31/05/2023,Kibet Wambui,0762959317,Mutua Njoroge,121304.67,SALE,Completed
TXN0110179,7-Apr-24,Wachira Wambui,+254783113428,Owino Kibet,18606.38,refund,Completed
TXN0108131,01/06/2023,Gitau Koech,+254735368702,Sang Kibet,141136.74,TRANSFER,Reversed
TXN0104574,18-Feb-23,Akinyi Ndinda,+254770636078,Ndinda Koech,158289.65,Transfer,Pending
TXN0115661,20-Oct-23,Jelimo Rotich,712758357,Nyambura Gitau,256182.65,SALE,Pending
TXN0117786,10/06/2023,Ndoti Kibet,0173472595,Chebet Kariuki,-2680.79,refund,Reversed
TXN0106333,25/07/2023,Syombua Wambui,0782980762,Sang Kamau,286551.87,SALE,Completed
TXN0108689,22-Jul-23,Wanjiku Kibet,+254729877015,Kipchoge Njoroge,151056.7,SALE,Completed
TXN0118318,2023-01-20,Odhiambo Ndinda,745246204,Mulwa Koech,172917.3,Sale,Failed
TXN0106931,2023-12-31,Akoth Odhiambo,+254772368449,Kariuki Owino,256376.88,Sale,Failed
TXN0121259,06/07/2023,Bett Owino,0187084982,Otieno Wambui,37857.86,SALE,Reversed
TXN0115175,2024-05-18,Kariuki Rotich,0721852662,Wambui Wambui,146614.63,SALE,Completed
TXN0120730,26-May-23,Ogola Otieno,0719697933,Gitau Ogola,55747.61,sale,Completed
TXN0105689,29-Jan-23,Wambui Kibet,0122875430,Ochieng Kibet,102423.08,Refund,Failed
TXN0105432,18/09/2023,Jelimo Rotich,0799120692,Sang Ogola,415390.38,Refund,Failed
TXN0100544,3-Aug-23,Otieno Musyoka,0147197817,Mwangi Mutua,167797.56,Refund,Reversed
TXN0120727,02/06/2024,Akinyi Kariuki,715502876,Chebet Mwangi,131814.27,Refund,Pending
TXN0106222,2024-01-16,Kimani Kibet,0720593771,Kimani Wambui,162412.36,Refund,Reversed
TXN0117684,2023-02-28,Mwende Owino,+254724925764,Gitau Kamau,426956.39,Sale,Failed
TXN0101330,28/11/2023,Chebet Ndinda,+254754421228,Akoth Ogola,304261.25,sale,Failed
TXN0106081,2023-10-28,Nyambura Mwangi,+254775348084,Kibet Musyoka,300256.35,Refund,Failed
TXN0125843,01/02/2023,Rotich Odhiambo,+254727873128,Owino Kamau,174287.11,Refund,Failed
TXN0125574,08/01/2024,Mwende Kariuki,0739144297,Adhiambo Ndinda,318541.68,Sale,Completed
TXN0119867,2023-07-29,Ogola Koech,+254732201341,Cherono Kamau,239641.56,Sale,Reversed
TXN0117892,2024-03-18,Syombua Kariuki,0142992218,Muthiani Kamau,192773.29,refund,Reversed
TXN0102119,13-Feb-23,Wachira Otieno,0796850401,Chepkoech Mutua,243406.08,Transfer,Failed
TXN0126870,15-Jun-23,Kioko Wambui,+254744603090,Nyambura Gitau,57000.29,Transfer,Failed
TXN0106987,2023-11-15,Kiplangat Musyoka,0724995619,Ochieng Mwangi,120976.04,SALE,Failed
TXN0104907,13/08/2023,Wanjiku Kariuki,741202486,Onyango Mwangi,112488.26,refund,Completed
TXN0109177,30-May-24,Syombua Kamau,+254742315943,Njeri Kariuki,8462.24,sale,Reversed
TXN0126786,17-Apr-24,Mulwa Wambui,781661594,Kariuki Mwangi,393373.56,SALE,Failed
TXN0105664,2023-06-09,Mulwa Otieno,0132713159,Gitau Wambui,121609.5,Refund,Completed
TXN0126610,2024-06-01,Ochieng Akinyi,764682262,Mwangi Rotich,260738.09,Sale,Reversed
TXN0124007,13/03/2024,Kipchoge Rotich,0147091810,Mulwa Mutua,123492.07,Refund,Failed
TXN0108336,2024-06-17,Mulwa Chebet,748180773,Sang Otieno,164771.85,refund,Pending
TXN0103978,17/04/2023,Chebet Ogola,0135249294,Ndinda Wambui,237354.4,Transfer,Pending
TXN0103842,20-May-23,Akoth Akinyi,0792945923,Chebet Njoroge,161534.34,TRANSFER,Reversed
TXN0116821,26/05/2024,Mumo Ogola,0134743198,Wanjiku Akinyi,148647.81,Sale,Failed
TXN0101578,2024-01-16,Mwende Mwangi,0124284125,Nyambura Gitau,207812.56,Sale,Completed
TXN0115029,20-Jan-24,Mwende Ndinda,0749246358,Kiplangat Wambui,314181.54,Transfer,Pending
TXN0106878,2023-05-08,Wanjiku Gitau,0125140360,Jelimo Rotich,268280.99,Refund,Pending
TXN0121748,05/08/2023,Odhiambo Gitau,0123372188,Otieno Musyoka,434481.38,refund,Pending
TXN0110732,2024-04-14,Jelimo Kamau,751439515,Kibet Owino,14358.79,Sale,Failed
TXN0125535,02/10/2023,Njoroge Wambui,+254717965846,Akinyi Njoroge,16113.53,TRANSFER,Reversed
TXN0113853,22-Jul-23,Ogola Otieno,0774255324,Wachira Mutua,400234.64,sale,Completed
TXN0118915,26/04/2024,Gitau Kamau,0767860368,Onyango Odhiambo,151329.34,sale,Reversed
TXN0116927,2023-09-16,Ogola Kamau,0764639092,Njoroge Musyoka,398555.49,Sale,Completed
TXN0121558,17-Nov-23,Gitau Chebet,0169138612,Mwangi Ogola,431694.08,Sale,Completed
TXN0106447,24-May-23,Sang Ogola,739432833,Rotich Kibet,45493.52,SALE,Reversed
TXN0116060,28-Sep-23,Wairimu Kariuki,0155943474,Kariuki Kariuki,85729.37,sale,Reversed
TXN0106104,08/03/2024,Awino Ogola,0791176646,Kipchoge Musyoka,413235.09,Refund,Completed
TXN0105971,11/04/2024,Kiprotich Koech,0134143640,Chepkoech Owino,302451.15,Refund,Pending
TXN0127045,2023-09-16,Nzula Akinyi,0185047421,Rotich Rotich,266986.07,Refund,Pending
TXN0106423,5-Mar-24,Musyoka Gitau,730223295,Wambui Mutua,409353.1,SALE,Reversed
TXN0101091,2023-02-20,Chebet Kibet,0146881253,Langat Mwangi,124620.37,Transfer,Completed
TXN0124955,2024-01-13,Njoroge Gitau,+254742666365,Kibet Musyoka,184890.54,Refund,Failed
TXN0111664,2023-07-12,Muthiani Koech,744139570,Sang Ogola,32431.08,Refund,Pending
TXN0107608,21-Aug-23,Wachira Kibet,787516926,Onyango Owino,145032.81,SALE,Completed
TXN0109088,30-Apr-24,Ochieng Owino,0762846750,Otieno Otieno,90681.33,Transfer,Pending
TXN0113183,27/06/2023,Ochieng Kibet,0190195936,Nzula Mutua,53102.82,sale,Completed
TXN0110159,2023-11-14,Odhiambo Mutua,0196038830,Kamau Ndinda,424285.14,SALE,Completed
TXN0111084,2023-03-23,Mwende Ogola,0154217525,Muthiani Njoroge,312015.83,SALE,Pending
TXN0108227,2024-06-06,Kioko Otieno,0729961558,Muthiani Mwangi,21290.12,TRANSFER,Reversed
TXN0119081,30/06/2023,Mwangi Rotich,0755407091,Akinyi Kibet,151476.93,refund,Completed
TXN0106438,2023-04-12,Kiplangat Njoroge,712575875,Syombua Rotich,116453.06,refund,Reversed
TXN0109154,2023-04-12,Kipchoge Akinyi,0777444514,Kipchoge Kariuki,31858.68,Sale,Failed
TXN0121010,23/02/2024,Ndoti Mwangi,759209294,Auma Gitau,60134.62,TRANSFER,Failed
TXN0122130,2023-02-10,Muthiani Mutua,0130232031,Kiprotich Ndinda,322249.86,Transfer,Reversed
TXN0120826,30/04/2024,Adhiambo Gitau,0179528814,Kiplangat Ndinda,437859.44,Refund,Pending
TXN0106444,5-Jun-23,Kariuki Mutua,0182249517,Nzula Njoroge,215534.61,Sale,Pending
TXN0107710,2023-01-07,Langat Mutua,0722481055,Musyoka Rotich,262721.13,sale,Pending
TXN0123832,2023-09-29,Ndinda Kariuki,722379114,Owino Koech,166718.34,SALE,Reversed
TXN0121101,18-Jul-23,Langat Musyoka,0781957497,Njeri Chebet,70657.78,Transfer,Completed
TXN0117384,03/09/2023,Kariuki Mutua,0748920844,Wambui Kibet,244134.91,sale,Completed
TXN0125380,01/12/2023,Onyango Kamau,0172504487,Wambui Wambui,434541.92,Transfer,Failed
TXN0118463,2-Apr-23,Wachira Wambui,0119172659,Njeri Njoroge,20562.28,Transfer,Pending
TXN0124845,4-Jan-23,Cherono Akinyi,722173239,Auma Kariuki,263364.06,SALE,Reversed
TXN0106074,2023-04-09,Kiprotich Koech,0731519652,Ogola Akinyi,100306.35,sale,Pending
TXN0115000,2023-03-14,Bett Gitau,0786823131,Nzula Ogola,251194.23,Sale,Pending
TXN0105045,01/04/2023,Musyoka Musyoka,0147347708,Wairimu Rotich,142021.52,Refund,Reversed
TXN0127945,2023-11-06,Syombua Rotich,753836283,Mulwa Njoroge,371201.25,TRANSFER,Reversed
TXN0111849,24/06/2023,Njeri Owino,+254754305837,Chebet Wambui,78671.86,SALE,Failed
TXN0101121,16-May-23,Awino Otieno,+254736338641,Kipchoge Kibet,208948.87,refund,Completed
TXN0100720,24-Aug-23,Njeri Wambui,775751297,Mwende Wambui,210424.57,Refund,Failed
TXN0118489,15-Jan-24,Langat Kibet,0187597388,Njoroge Kamau,141056.59,Transfer,Failed
TXN0116082,31-May-23,Ochieng Gitau,721102620,Ogola Owino,339523.92,refund,Completed
TXN0127700,2023-08-22,Kibet Rotich,+254786777305,Ndoti Owino,359973.41,refund,Reversed
TXN0100381,20-Nov-23,Wanjiku Kamau,0187981603,Wairimu Musyoka,162752.97,TRANSFER,Failed
TXN0127999,2023-04-04,Kamau Kibet,0193096228,Wanjiku Kariuki,302106.5,refund,Failed
TXN0108201,2023-03-22,Jelimo Mwangi,0751477004,Kioko Mutua,444128.08,Refund,Reversed
TXN0117248,11-Jul-23,Mwangi Akinyi,770261125,Kiprotich Ogola,418939.34,Sale,Pending
TXN0119849,2024-04-26,Mulwa Kamau,792366182,Mwende Mwangi,262130.83,TRANSFER,Reversed
TXN0117064,21/11/2023,Mumo Chebet,774718145,Wambui Odhiambo,126716.59,Refund,Pending
TXN0102909,17-Mar-24,Ndinda Kibet,0716414984,Mumo Mutua,5154.77,Transfer,Pending
TXN0103213,30/05/2024,Ochieng Koech,0746107172,Odhiambo Ogola,432666.81,Transfer,Reversed
TXN0120632,2023-11-06,Wambui Gitau,0165302909,Langat Ogola,149720.34,SALE,Reversed
TXN0126474,15-Jun-24,Njoroge Akinyi,0148834927,Odhiambo Ndinda,69087.47,refund,Failed
TXN0117517,18-Jul-23,Nzula Mutua,0716419155,Wanjiku Mwangi,350671.67,sale,Failed
TXN0105786,12-Mar-23,Kimani Wambui,0178989031,Kipchoge Njoroge,94028.29,TRANSFER,Failed
TXN0109614,16-Apr-23,Otieno Musyoka,736666117,Kariuki Mwangi,197831.41,Sale,Completed
TXN0118372,12/06/2024,Ndoti Rotich,779494415,Muthiani Ndinda,211638.63,refund,Pending
TXN0101677,2024-06-18,Musyoka Kariuki,0156253278,Nyambura Gitau,125598.89,Refund,Completed
TXN0110237,2023-08-05,Gitau Akinyi,+254714557012,Odhiambo Owino,346598.76,TRANSFER,Pending
TXN0121338,11/06/2023,Langat Koech,+254777567382,Mutua Ndinda,215078.64,Sale,Pending
TXN0111695,2023-02-04,Kiprotich Owino,0176847365,Njeri Koech,201266.08,refund,Pending
TXN0103380,26/02/2024,Njeri Akinyi,738569450,Kiprotich Mwangi,256237.54,Refund,Failed
TXN0109006,2023-08-04,Njoroge Otieno,712102655,Syombua Rotich,338053.27,refund,Failed
TXN0109972,15/04/2024,Mumo Njoroge,+254791874297,Cherono Rotich,252183.23,TRANSFER,Completed
TXN0122078,17-Dec-23,Njoroge Mwangi,756596336,Wachira Koech,56527.04,refund,Failed
TXN0123357,02/01/2024,Koech Chebet,+254734708828,Onyango Wambui,323681.21,Sale,Reversed
TXN0107778,26-May-23,Bett Otieno,+254766226589,Kiprotich Akinyi,13880.49,TRANSFER,Failed
TXN0112969,2023-08-11,Chebet Odhiambo,0192188179,Otieno Akinyi,217514.27,sale,Pending
TXN0127505,13/12/2023,Gitau Musyoka,+254717528711,Auma Musyoka,175397.91,Transfer,Completed
TXN0108789,11/03/2023,Wachira Ndinda,767195827,Adhiambo Njoroge,429961.25,Refund,Failed
TXN0128045,09/04/2023,Koech Chebet,0157237680,Jelimo Kariuki,19460.07,Transfer,Completed
TXN0107599,2023-07-08,Mwende Akinyi,0795840920,Kioko Kariuki,61085.3,Refund,Reversed
TXN0126216,06/06/2024,Cherono Kamau,0157569273,Koech Mutua,154103.83,sale,Completed
TXN0105635,29-Apr-24,Mwende Ndinda,0166264614,Onyango Owino,439552.44,Transfer,Completed
TXN0122644,12/04/2023,Gitau Rotich,+254720675963,Ndinda Ogola,33207.04,Transfer,Completed
TXN0111725,2023-12-20,Langat Njoroge,0759596167,Njeri Mwangi,201574.88,SALE,Failed
TXN0126461,11/10/2023,Adhiambo Gitau,0138302822,Syombua Chebet,405943.09,refund,Failed
TXN0121161,4-Jun-23,Kiplangat Ogola,714958275,Wanjiku Mwangi,287214.42,Sale,Failed
TXN0107820,16/09/2023,Nzula Musyoka,0173763899,Syombua Ogola,440350.11,SALE,Failed
TXN0114942,2-Apr-24,Kibet Otieno,+254739908228,Bett Koech,414023.11,refund,Completed
TXN0109503,6-Apr-23,Syombua Musyoka,0746818922,Rotich Rotich,338819.86,Refund,Completed
TXN0102108,2023-10-05,Mwende Kamau,0127269901,Otieno Musyoka,443900.96,Sale,Reversed
TXN0103720,27-Mar-24,Muthiani Ogola,0150190001,Kioko Njoroge,406425.97,TRANSFER,Failed
TXN0101883,3-Aug-23,Kioko Musyoka,0765990158,Gitau Akinyi,274409.09,Refund,Completed
TXN0121729,02/02/2023,Adhiambo Otieno,+254776251246,Owino Gitau,194036.66,TRANSFER,Failed
TXN0110164,2024-04-12,Jelimo Musyoka,+254789221450,Njeri Odhiambo,40133.91,refund,Completed
TXN0112690,2023-09-02,Auma Kibet,+254753567631,Kibet Ndinda,284041.7,Refund,Failed
TXN0104662,28-Oct-23,Nzula Gitau,0194563238,Gitau Musyoka,301683.58,SALE,Failed
TXN0112413,10/05/2023,Rotich Chebet,+254747483882,Kiprotich Gitau,416117.84,refund,Reversed
TXN0124428,2023-02-22,Owino Kibet,0125261088,Jelimo Koech,148043.86,TRANSFER,Completed
TXN0117652,13/08/2023,Cherono Kariuki,796978088,Musyoka Kibet,392324.1,Transfer,Failed
TXN0119821,25-Jun-23,Chepkoech Rotich,0129271504,Ogola Mwangi,202969.11,Refund,Completed
TXN0117664,2023-02-01,Ochieng Mwangi,0174654543,Kimani Gitau,170594.58,Transfer,Failed
TXN0118844,31-Mar-23,Kipchoge Kibet,0798857112,Odero Musyoka,347915.79,TRANSFER,Pending
TXN0113371,3-Oct-23,Kiprotich Koech,0794115285,Ogola Otieno,344059.76,Transfer,Failed
TXN0106551,8-Nov-23,Adhiambo Njoroge,756563152,Chebet Kamau,243844.63,Refund,Failed
TXN0118388,18-Jul-23,Akoth Wambui,0767982069,Nzula Koech,206047.12,Sale,Reversed
TXN0120509,5-Aug-23,Njoroge Kariuki,712102455,Nzula Ndinda,119735.9,Transfer,Reversed
TXN0107831,28-May-23,Kipchoge Chebet,0143513399,Cherono Ndinda,151492.22,Transfer,Completed
TXN0114749,26/05/2024,Mulwa Owino,0192387835,Wanjiku Njoroge,179039.5,refund,Pending
TXN0103300,17-May-23,Kimani Ogola,0187640642,Njoroge Mutua,371201.07,sale,Completed
TXN0127787,2-Feb-24,Wachira Wambui,0760185128,Kariuki Kariuki,22779.29,SALE,Reversed
TXN0113798,29-Jun-24,Mwende Odhiambo,776874488,Bett Kamau,440362.36,Transfer,Completed
TXN0108880,26/11/2023,Koech Koech,+254748136462,Njeri Kamau,330547.56,Transfer,Pending
TXN0129438,2024-03-16,Koech Owino,0763287672,Ndinda Musyoka,180407.25,SALE,Reversed
TXN0101666,15/10/2023,Chepkoech Owino,727556909,Njoroge Mwangi,63453.93,Refund,Failed
TXN0104621,13/08/2023,Awino Koech,0743266606,Odero Gitau,139544.33,TRANSFER,Completed
TXN0115637,2023-11-16,Otieno Koech,+254788103851,Rotich Musyoka,42854.15,sale,Reversed
TXN0108999,2023-05-21,Owino Chebet,0777722527,Mutua Kariuki,311350.35,SALE,Failed
TXN0107211,25/03/2024,Musyoka Kamau,0168203136,Kioko Mwangi,345581.34,refund,Reversed
TXN0120201,30/10/2023,Auma Chebet,0780217962,Wachira Wambui,337413.09,SALE,Failed
TXN0114358,2024-02-05,Wanjiku Ogola,0752441182,Kariuki Odhiambo,239822.28,TRANSFER,Pending
TXN0109565,14-Jun-23,Chebet Mutua,0172251753,Adhiambo Ndinda,429180.43,Sale,Reversed
TXN0114221,03/06/2024,Ochieng Kariuki,+254744470410,Odhiambo Njoroge,224199.24,refund,Pending
TXN0113078,29-Mar-24,Odhiambo Odhiambo,+254792116037,Ochieng Mwangi,442657.45,Sale,Failed
TXN0112562,26/06/2024,Odhiambo Wambui,0727562155,Odhiambo Mwangi,286849.51,TRANSFER,Completed
TXN0116190,11/05/2024,Mumo Gitau,738469628,Kipchoge Wambui,368270.8,Sale,Pending
TXN0112908,10-Mar-24,Adhiambo Gitau,0136102077,Kibet Akinyi,346771.58,sale,Completed
TXN0120582,2-Jan-24,Ndinda Kariuki,0784599151,Odero Kariuki,315869.63,TRANSFER,Pending
TXN0100873,14-Jun-23,Muthiani Ogola,+254753569217,Akoth Chebet,162174.34,TRANSFER,Reversed
TXN0117482,2023-03-14,Ndinda Kariuki,0753471076,Wanjiku Chebet,39514.25,sale,Failed
TXN0107508,12-Feb-24,Kiplangat Musyoka,0792618345,Mwangi Njoroge,330951.0,refund,Failed
TXN0113773,2023-03-26,Adhiambo Ogola,+254746267212,Muthiani Owino,77890.21,Refund,Failed
TXN0103016,08/03/2024,Muthiani Koech,761924205,Wairimu Kariuki,345917.26,sale,Failed
TXN0121360,13-Aug-23,Onyango Odhiambo,0128463465,Jelimo Njoroge,115103.96,sale,Completed
TXN0118514,14/10/2023,Kioko Owino,+254776322042,Onyango Koech,114217.28,Refund,Failed
TXN0122016,15-Mar-23,Kiprotich Akinyi,0196517237,Kiplangat Kariuki,434728.66,Sale,Completed
TXN0124113,24/03/2023,Kipchoge Rotich,745706619,Odhiambo Kamau,7506.86,Transfer,Completed
TXN0107513,2024-06-12,Kibet Kamau,+254716590062,Kioko Koech,180148.52,Sale,Failed
TXN0124476,21-Oct-23,Akoth Akinyi,+254731789997,Wairimu Ogola,422920.2,Sale,Completed
TXN0120052,10/01/2024,Mwangi Rotich,+254787667803,Kipchoge Akinyi,43339.56,sale,Reversed
TXN0113920,06/03/2024,Wairimu Kamau,748210154,Wanjiku Owino,180527.25,sale,Failed
TXN0118367,1-Jul-23,Njeri Owino,0711532360,Awino Gitau,409540.68,SALE,Failed
TXN0110876,2024-02-09,Chebet Chebet,+254716964707,Ndinda Musyoka,173134.67,SALE,Reversed
TXN0113844,2023-09-07,Langat Kamau,+254732778757,Nyambura Wambui,208715.34,TRANSFER,Pending
TXN0128460,21-Apr-24,Mwangi Mwangi,0759361587,Onyango Mwangi,249259.27,refund,Failed
TXN0122442,29-May-23,Bett Otieno,0129535575,Mwende Ogola,117065.03,refund,Reversed
TXN0109160,2-Sep-23,Kariuki Kariuki,0791383503,Cherono Kariuki,384811.7,Transfer,Reversed
TXN0111043,10/07/2023,Kimani Ogola,0147288907,Otieno Ndinda,444092.83,Refund,Completed
TXN0116350,18/06/2023,Bett Mutua,0190109690,Akinyi Rotich,448590.83,sale,Pending
TXN0108390,2023-11-04,Adhiambo Njoroge,0184213927,Mwende Ndinda,233614.88,refund,Failed
